artist,name,url,yt_links,Genre
Kanye West,Highlights,https://www.last.fm/music/Kanye+West/_/Highlights,https://www.youtube.com/watch?v=AXz78NYL4r4,pop
Carly Rae Jepsen,I Really Like You,https://www.last.fm/music/Carly+Rae+Jepsen/_/I+Really+Like+You,https://www.youtube.com/watch?v=qV5lzRHrGeg,pop
Justin Bieber,Anyone,https://www.last.fm/music/Justin+Bieber/_/Anyone,https://www.youtube.com/watch?v=4cLa1c7Zzg8,pop
Playboi Carti,LET IT GO,https://www.last.fm/music/Playboi+Carti/_/LET+IT+GO,https://www.youtube.com/watch?v=2t5gC28Z_PI,rap
Ben E. King,Stand By Me,https://www.last.fm/music/Ben+E.+King/_/Stand+By+Me,https://www.youtube.com/watch?v=b-D5yAAXYng,soul
Sky Ferreira,Everything Is Embarrassing,https://www.last.fm/music/Sky+Ferreira/_/Everything+Is+Embarrassing,https://www.youtube.com/watch?v=1jtTeMgWNhA,pop
Vince Guaraldi Trio,Christmas Time is Here - Instrumental,https://www.last.fm/music/Vince+Guaraldi+Trio/_/Christmas+Time+is+Here+-+Instrumental,https://www.youtube.com/watch?v=PMZZ6FxgnIo,christmas
Baby Keem,issues,https://www.last.fm/music/Baby+Keem/_/issues,https://www.youtube.com/watch?v=b9PBHctlWAw,rap
Drake,Fake Love,https://www.last.fm/music/Drake/_/Fake+Love,https://www.youtube.com/watch?v=jz_01KVkOBI,rap
Travis Scott,Sdp Interlude,https://www.last.fm/music/Travis+Scott/_/Sdp+Interlude,https://www.youtube.com/watch?v=vVXCtDXgfz0,pop
aespa,YEPPI YEPPI,https://www.last.fm/music/aespa/_/YEPPI+YEPPI,https://www.youtube.com/watch?v=syYqQoE5Rbo,k-pop
Nine Inch Nails,Closer,https://www.last.fm/music/Nine+Inch+Nails/_/Closer,https://www.youtube.com/watch?v=PTFwQP86BRs,rock
Cordae,Sinister (feat. Lil Wayne),https://www.last.fm/music/Cordae/_/Sinister+(feat.+Lil+Wayne),https://www.youtube.com/watch?v=9VYj6CFnO08,rap
Mitski,Geyser,https://www.last.fm/music/Mitski/_/Geyser,https://www.youtube.com/watch?v=3zdFZJf-B90,pop
Imagine Dragons,Follow You,https://www.last.fm/music/Imagine+Dragons/_/Follow+You,https://www.youtube.com/watch?v=k3zimSRKqNw,rock
slayyyter,Mine,https://www.last.fm/music/slayyyter/_/Mine,https://www.youtube.com/watch?v=1s_lpkO1T1k,pop
Troye Sivan,Youth,https://www.last.fm/music/Troye+Sivan/_/Youth,https://www.youtube.com/watch?v=XYAghEq5Lfw,pop
The Weeknd,Scared to Live,https://www.last.fm/music/The+Weeknd/_/Scared+to+Live,https://www.youtube.com/watch?v=MzsU_sn2aIE,pop
Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)","https://www.last.fm/music/Internet+Money/_/Lemonade+(feat.+Gunna,+Don+Toliver+&+NAV)",https://www.youtube.com/watch?v=0opZqh_TprM,rap
Arctic Monkeys,One for the Road,https://www.last.fm/music/Arctic+Monkeys/_/One+for+the+Road,https://www.youtube.com/watch?v=qN7gSMPQFss,rock
Selena Gomez,Wolves,https://www.last.fm/music/Selena+Gomez/_/Wolves,https://www.youtube.com/watch?v=cH4E_t3m3xM,pop
blink-182,FIRST DATE,https://www.last.fm/music/blink-182/_/FIRST+DATE,https://www.youtube.com/watch?v=vVy9Lgpg1m8,pop
J. Cole,Power Trip (feat. Miguel),https://www.last.fm/music/J.+Cole/_/Power+Trip+(feat.+Miguel),https://www.youtube.com/watch?v=7AjD7nKiUQ4,rap
Chief Keef,Bitch Where,https://www.last.fm/music/Chief+Keef/_/Bitch+Where,https://www.youtube.com/watch?v=ougcd_HzvOc,rap
Imagine Dragons,whAtEveR it tAkes,https://www.last.fm/music/Imagine+Dragons/_/whAtEveR+it+tAkes,https://www.youtube.com/watch?v=gOsM-DYAEhY,pop
Rae Sremmurd,Black Beatles,https://www.last.fm/music/Rae+Sremmurd/_/Black+Beatles,https://www.youtube.com/watch?v=b8m9zhNAgKs,rap
Bring Me the Horizon,Parasite Eve,https://www.last.fm/music/Bring+Me+the+Horizon/_/Parasite+Eve,https://www.youtube.com/watch?v=racmy7Y9P4M,alternative
Sheck Wes,Mo Bamba,https://www.last.fm/music/Sheck+Wes/_/Mo+Bamba,https://www.youtube.com/watch?v=VWoIpDVkOH0,rap
Daft Punk,Get Lucky (Feat. Pharrell Williams & Nile Rodgers),https://www.last.fm/music/Daft+Punk/_/Get+Lucky+(Feat.+Pharrell+Williams+&+Nile+Rodgers),https://www.youtube.com/watch?v=5NV6Rdv1a3I,pop
Mitski,Once More To See You,https://www.last.fm/music/Mitski/_/Once+More+To+See+You,https://www.youtube.com/watch?v=O9yfLGT_ozQ,pop
Red Hot Chili Peppers,By the Way,https://www.last.fm/music/Red+Hot+Chili+Peppers/_/By+the+Way,https://www.youtube.com/watch?v=JnfyjwChuNU,rock
sub urban,INFERNO,https://www.last.fm/music/sub+urban/_/INFERNO,https://www.youtube.com/watch?v=hgF1HI_kW6s,pop
BTS,All NIGHT (bts world ORIGINAl sOUndtrack) [pt. 3],https://www.last.fm/music/BTS/_/All+NIGHT+(bts+world+ORIGINAl+sOUndtrack)+%5Bpt.+3%5D,https://www.youtube.com/watch?v=SfW0bU1b1iQ,rap
Pooh Shiesty,Back In Blood (feat. Lil Durk),https://www.last.fm/music/Pooh+Shiesty/_/Back+In+Blood+(feat.+Lil+Durk),https://www.youtube.com/watch?v=0-Tm65i96TY,rap
Lil Nas X,LOST IN THE CITADEL,https://www.last.fm/music/Lil+Nas+X/_/LOST+IN+THE+CITADEL,https://www.youtube.com/watch?v=gqthPLRV7kw,pop
Lana Del Rey,Living Legend,https://www.last.fm/music/Lana+Del+Rey/_/Living+Legend,https://www.youtube.com/watch?v=CZBaZoALkhU,pop
Pedro Sampaio,Atenção,https://www.last.fm/music/Pedro+Sampaio/_/Aten%C3%A7%C3%A3o,https://www.youtube.com/watch?v=IKmEssj5uAU,funk
Agust D,Strange,https://www.last.fm/music/Agust+D/_/Strange,https://www.youtube.com/watch?v=D3bXpqsT0LE,rap
Lana Del Rey,Art Deco,https://www.last.fm/music/Lana+Del+Rey/_/Art+Deco,https://www.youtube.com/watch?v=QbLGjeR9bvI,pop
Drake,Money In The Grave (Drake ft. Rick Ross),https://www.last.fm/music/Drake/_/Money+In+The+Grave+(Drake+ft.+Rick+Ross),https://www.youtube.com/watch?v=_xaininqyEE,rap
Pentatonix,Hallelujah,https://www.last.fm/music/Pentatonix/_/Hallelujah,https://www.youtube.com/watch?v=LRP8d7hhpoQ,pop
Caroline Polachek,Hit Me Where it Hurts,https://www.last.fm/music/Caroline+Polachek/_/Hit+Me+Where+it+Hurts,https://www.youtube.com/watch?v=xYVXyUonlBM,pop
Melanie Martinez,Mrs. Potato Head,https://www.last.fm/music/Melanie+Martinez/_/Mrs.+Potato+Head,https://www.youtube.com/watch?v=wkri1NUq9ro,pop
A Boogie Wit da Hoodie,Man in the Mirror,https://www.last.fm/music/A+Boogie+Wit+da+Hoodie/_/Man+in+the+Mirror,https://www.youtube.com/watch?v=7yWJzPpaQA8,rap
Dua Lipa,Good In Bed,https://www.last.fm/music/Dua+Lipa/_/Good+In+Bed,https://www.youtube.com/watch?v=bJKr_XQIALk,pop
JP Saxe,If The World Was Ending (feat. Julia Michaels),https://www.last.fm/music/JP+Saxe/_/If+The+World+Was+Ending+(feat.+Julia+Michaels),https://www.youtube.com/watch?v=j_lf3_VVn6E,pop
The Weeknd,Wicked Games,https://www.last.fm/music/The+Weeknd/_/Wicked+Games,https://www.youtube.com/watch?v=O1OTWCd40bc,rnb
Taylor Swift,White Horse (Taylor’s Version),https://www.last.fm/music/Taylor+Swift/_/White+Horse+(Taylor%E2%80%99s+Version),https://www.youtube.com/watch?v=9-rKvhsjwKU,pop
YNW Melly,Murder On My Mind,https://www.last.fm/music/YNW+Melly/_/Murder+On+My+Mind,https://www.youtube.com/watch?v=hqDinxaPUK4,rap
Pink Floyd,Money,https://www.last.fm/music/Pink+Floyd/_/Money,https://www.youtube.com/watch?v=-0kcet4aPpQ,rock
Radiohead,Subterranean Homesick Alien,https://www.last.fm/music/Radiohead/_/Subterranean+Homesick+Alien,https://www.youtube.com/watch?v=_fTWmUlTEqE,rock
100 gecs,stupid horse,https://www.last.fm/music/100+gecs/_/stupid+horse,https://www.youtube.com/watch?v=9YO5ruvFSCU,pop
BTS,Crystal Snow,https://www.last.fm/music/BTS/_/Crystal+Snow,https://www.youtube.com/watch?v=s3Fs7dlZ7WY,k-pop
The Alchemist,Loose Change (feat. Earl Sweatshirt),https://www.last.fm/music/The+Alchemist/_/Loose+Change+(feat.+Earl+Sweatshirt),https://www.youtube.com/watch?v=7z1WyqWaSYs,rap
Boney M.,Rasputin,https://www.last.fm/music/Boney+M./_/Rasputin,https://www.youtube.com/watch?v=kvDMlk3kSYg,pop
Juice WRLD,Conversations,https://www.last.fm/music/Juice+WRLD/_/Conversations,https://www.youtube.com/watch?v=OcQ71ubUXAE,rock
Ariana Grande,obvious,https://www.last.fm/music/Ariana+Grande/_/obvious,https://www.youtube.com/watch?v=9Sldg-8dVGU,pop
NCT DREAM,Hot Sauce,https://www.last.fm/music/NCT+DREAM/_/Hot+Sauce,https://www.youtube.com/watch?v=PkKnp4SdE-w,k-pop
Halsey,Honey,https://www.last.fm/music/Halsey/_/Honey,https://www.youtube.com/watch?v=33yHlxnD77M,pop
Kansas,Carry on Wayward Son,https://www.last.fm/music/Kansas/_/Carry+on+Wayward+Son,https://www.youtube.com/watch?v=2X_2IdybTV0,rock
Conan Gray,Lookalike,https://www.last.fm/music/Conan+Gray/_/Lookalike,https://www.youtube.com/watch?v=8E63J9eINIE,pop
Cavetown,This is home,https://www.last.fm/music/Cavetown/_/This+is+home,https://www.youtube.com/watch?v=9YgmMJJ34k4,pop
Miguel,Sky Walker (feat. Travis Scott),https://www.last.fm/music/Miguel/_/Sky+Walker+(feat.+Travis+Scott),https://www.youtube.com/watch?v=76O3w4pt0CA,pop
Freddie Gibbs,1985,https://www.last.fm/music/Freddie+Gibbs/_/1985,https://www.youtube.com/watch?v=nu6lCtQ-yUg,rock
Itzy,달라달라 (DALLA DALLA),https://www.last.fm/music/Itzy/_/%EB%8B%AC%EB%9D%BC%EB%8B%AC%EB%9D%BC+(DALLA+DALLA),https://www.youtube.com/watch?v=pNfTK39k55U,k-pop
Frank Ocean,Swim Good,https://www.last.fm/music/Frank+Ocean/_/Swim+Good,https://www.youtube.com/watch?v=ic1nhvWBvIo,hip-hop
Avicii,Waiting For Love,https://www.last.fm/music/Avicii/_/Waiting+For+Love,https://www.youtube.com/watch?v=cHHLHGNpCSA,electronic
TOMORROW X TOGETHER,Frost,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/Frost,https://www.youtube.com/watch?v=X3lA4EeeXtM,pop
Red Hot Chili Peppers,Dark Necessities,https://www.last.fm/music/Red+Hot+Chili+Peppers/_/Dark+Necessities,https://www.youtube.com/watch?v=Q0oIoR9mLwc,rock
Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),https://www.last.fm/music/Lana+Del+Rey/_/Summer+Bummer+(feat.+A$AP+Rocky+&+Playboi+Carti),https://www.youtube.com/watch?v=AcVQJJoD45w,pop
Young Nudy,Hell Shell,https://www.last.fm/music/Young+Nudy/_/Hell+Shell,https://www.youtube.com/watch?v=lIPE62gmNYw,rap
NF,Let You Down,https://www.last.fm/music/NF/_/Let+You+Down,https://www.youtube.com/watch?v=fbHbTBP_u7U,rap
The Temper Trap,Sweet Disposition,https://www.last.fm/music/The+Temper+Trap/_/Sweet+Disposition,https://www.youtube.com/watch?v=vN7HQrgakZU,rock
The All-American Rejects,Dirty Little Secret,https://www.last.fm/music/The+All-American+Rejects/_/Dirty+Little+Secret,https://www.youtube.com/watch?v=gPDcwjJ8pLg,pop
Dolly Parton,Jolene,https://www.last.fm/music/Dolly+Parton/_/Jolene,https://www.youtube.com/watch?v=_aU5gafxI84,vocalists
Darlene Love,A Marshmallow World,https://www.last.fm/music/Darlene+Love/_/A+Marshmallow+World,https://www.youtube.com/watch?v=OROUPOzb-r0,pop
Talking Heads,Once in a Lifetime - 2005 Remaster,https://www.last.fm/music/Talking+Heads/_/Once+in+a+Lifetime+-+2005+Remaster,https://www.youtube.com/watch?v=5IsSpAOD6K8,80s
Marina,Man's World,https://www.last.fm/music/Marina/_/Man%27s+World,https://www.youtube.com/watch?v=obxFWNeGDOg,pop
Sixpence None the Richer,Kiss Me,https://www.last.fm/music/Sixpence+None+the+Richer/_/Kiss+Me,https://www.youtube.com/watch?v=K2tbQ_g2VbQ,pop
The Neighbourhood,Cherry Flavoured,https://www.last.fm/music/The+Neighbourhood/_/Cherry+Flavoured,https://www.youtube.com/watch?v=8Be-7rsQv9c,pop
Little Simz,"I Love You, I Hate You","https://www.last.fm/music/Little+Simz/_/I+Love+You,+I+Hate+You",https://www.youtube.com/watch?v=gXK0aCbdW0c,rap
Magdalena Bay,Secrets (Your Fire),https://www.last.fm/music/Magdalena+Bay/_/Secrets+(Your+Fire),https://www.youtube.com/watch?v=TlhIk7iPU9o,pop
Fountains of Wayne,Stacy's Mom,https://www.last.fm/music/Fountains+of+Wayne/_/Stacy%27s+Mom,https://www.youtube.com/watch?v=dZLfasMPOU4,pop
Toploader,Dancing in the Moonlight,https://www.last.fm/music/Toploader/_/Dancing+in+the+Moonlight,https://www.youtube.com/watch?v=KB2a3ejD1-Y,pop
Kanye West,Wouldn't Leave,https://www.last.fm/music/Kanye+West/_/Wouldn%27t+Leave,https://www.youtube.com/watch?v=nMkXJohQiuQ,pop
Kali Uchis,Your Teeth in My Neck,https://www.last.fm/music/Kali+Uchis/_/Your+Teeth+in+My+Neck,https://www.youtube.com/watch?v=ZMm-M3Y1ISI,rnb
Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,https://www.last.fm/music/Denzel+Curry/_/CLOUT+COBAIN+%7C+CLOUT+CO13A1N,https://www.youtube.com/watch?v=tKAv7eOK2dg,rap
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),https://www.last.fm/music/Machine+Gun+Kelly/_/I+Think+I%27m+OKAY+(with+YUNGBLUD+&+Travis+Barker),https://www.youtube.com/watch?v=wK-8TCDrbV8,pop
Mac Miller,Jet Fuel,https://www.last.fm/music/Mac+Miller/_/Jet+Fuel,https://www.youtube.com/watch?v=OnG7oL9Gg4o,rap
The Psychedelic Furs,Love My Way,https://www.last.fm/music/The+Psychedelic+Furs/_/Love+My+Way,https://www.youtube.com/watch?v=LGD9i718kBU,alternative
Bruce Springsteen,Dancing in the Dark,https://www.last.fm/music/Bruce+Springsteen/_/Dancing+in+the+Dark,https://www.youtube.com/watch?v=129kuDCQtHs,rock
Galantis,Heartbreak Anthem (With David Guetta & Little Mix),https://www.last.fm/music/Galantis/_/Heartbreak+Anthem+(With+David+Guetta+&+Little+Mix),https://www.youtube.com/watch?v=HIv3ClkEhrA,pop
Juice WRLD,Fast,https://www.last.fm/music/Juice+WRLD/_/Fast,https://www.youtube.com/watch?v=lzQpS1rH3zI,rap
Beastie Boys,Sabotage,https://www.last.fm/music/Beastie+Boys/_/Sabotage,https://www.youtube.com/watch?v=z5rRZdiu1UE,rock
Flume,The Difference,https://www.last.fm/music/Flume/_/The+Difference,https://www.youtube.com/watch?v=MCRiUi28UpA,indie
Radiohead,Airbag,https://www.last.fm/music/Radiohead/_/Airbag,https://www.youtube.com/watch?v=jNY_wLukVW0,rock
Nat King Cole,O Come All Ye Faithful,https://www.last.fm/music/Nat+King+Cole/_/O+Come+All+Ye+Faithful,https://www.youtube.com/watch?v=kZh0Ji5wE3E,christmas
Joji,Afterthought,https://www.last.fm/music/Joji/_/Afterthought,https://www.youtube.com/watch?v=ujriV3vkC9w,hip-hop
Surf Curse,Disco,https://www.last.fm/music/Surf+Curse/_/Disco,https://www.youtube.com/watch?v=7GO1OZB0UMY,rock
Muse,Hysteria,https://www.last.fm/music/Muse/_/Hysteria,https://www.youtube.com/watch?v=3dm_5qWWDV8,rock
J-Hope,Blue Side (Outro),https://www.last.fm/music/J-Hope/_/Blue+Side+(Outro),https://www.youtube.com/watch?v=Z50AbHBuhrg,rap
Louis Armstrong,What A Wonderful World,https://www.last.fm/music/Louis+Armstrong/_/What+A+Wonderful+World,https://www.youtube.com/watch?v=A3yCcXgbKrE,jazz
Arctic Monkeys,Crying Lightning,https://www.last.fm/music/Arctic+Monkeys/_/Crying+Lightning,https://www.youtube.com/watch?v=fLsBJPlGIDU,rock
Lana Del Rey,Old Money,https://www.last.fm/music/Lana+Del+Rey/_/Old+Money,https://www.youtube.com/watch?v=5TGULdbFzyc,pop
Pulp,Common People,https://www.last.fm/music/Pulp/_/Common+People,https://www.youtube.com/watch?v=yuTMWgOduFM,rock
Ariana Grande,shut up,https://www.last.fm/music/Ariana+Grande/_/shut+up,https://www.youtube.com/watch?v=9MogWz-LHXI,pop
Grandson,Blood // Water,https://www.last.fm/music/Grandson/_/Blood+%2F%2F+Water,https://www.youtube.com/watch?v=Sk-U8ruIQyA,rock
Arctic Monkeys,No. 1 Party Anthem,https://www.last.fm/music/Arctic+Monkeys/_/No.+1+Party+Anthem,https://www.youtube.com/watch?v=pDYlWAf-ekk,rock
Alec Benjamin,Water Fountain,https://www.last.fm/music/Alec+Benjamin/_/Water+Fountain,https://www.youtube.com/watch?v=6uFWshoWTLU,pop
Luísa Sonza,VIP *-*,https://www.last.fm/music/Lu%C3%ADsa+Sonza/_/VIP+%2A-%2A,https://www.youtube.com/watch?v=q3GGHjpWLcI,pop
Charli XCX,1999,https://www.last.fm/music/Charli+XCX/_/1999,https://www.youtube.com/watch?v=6-v1b9waHWY,pop
Lil Baby,Freestyle,https://www.last.fm/music/Lil+Baby/_/Freestyle,https://www.youtube.com/watch?v=MHryuYVyHhk,rap
The Stranglers,Golden Brown,https://www.last.fm/music/The+Stranglers/_/Golden+Brown,https://www.youtube.com/watch?v=z-GUjA67mdc,rock
Lana Del Rey,Beautiful,https://www.last.fm/music/Lana+Del+Rey/_/Beautiful,https://www.youtube.com/watch?v=8WyPWYzmQro,pop
Roddy Ricch,man made,https://www.last.fm/music/Roddy+Ricch/_/man+made,https://www.youtube.com/watch?v=_HIPqgxCcBg,rap
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","https://www.last.fm/music/Calvin+Harris/_/Feels+(feat.+Pharrell+Williams,+Katy+Perry+&+Big+Sean)",https://www.youtube.com/watch?v=ozv4q2ov3Mk,pop
Beach Fossils,Down the Line,https://www.last.fm/music/Beach+Fossils/_/Down+the+Line,https://www.youtube.com/watch?v=zdfjCivNxGY,rock
Mac Miller,Knock Knock,https://www.last.fm/music/Mac+Miller/_/Knock+Knock,https://www.youtube.com/watch?v=6bMmhKz6KXg,rap
Jessi,Cold Blooded,https://www.last.fm/music/Jessi/_/Cold+Blooded,https://www.youtube.com/watch?v=1JHOl9CSmXk,hip-hop
Bloc Party,Banquet,https://www.last.fm/music/Bloc+Party/_/Banquet,https://www.youtube.com/watch?v=vdkmhquF60o,rock
Sam Smith,Stay with Me,https://www.last.fm/music/Sam+Smith/_/Stay+with+Me,https://www.youtube.com/watch?v=pB-5XG-DbAA,pop
DVRST,CLOSE EYES,https://www.last.fm/music/DVRST/_/CLOSE+EYES,https://www.youtube.com/watch?v=ao4RCon11eY,electronic
Arca,Luna Llena,https://www.last.fm/music/Arca/_/Luna+Llena,https://www.youtube.com/watch?v=SEqs7ZGZ9KA,electronic
Future,Low Life (feat. The Weeknd),https://www.last.fm/music/Future/_/Low+Life+(feat.+The+Weeknd),https://www.youtube.com/watch?v=K_9tX4eHztY,rap
Linkin Park,Somewhere I Belong,https://www.last.fm/music/Linkin+Park/_/Somewhere+I+Belong,https://www.youtube.com/watch?v=zsCD5XCu6CM,rock
Agust D,What do you think?,https://www.last.fm/music/Agust+D/_/What+do+you+think%3F,https://www.youtube.com/watch?v=ndlqBiq2ll4,rap
4 Non Blondes,What's Up?,https://www.last.fm/music/4+Non+Blondes/_/What%27s+Up%3F,https://www.youtube.com/watch?v=6NXnxTNIWkc,pop
RealestK,Wfm,https://www.last.fm/music/RealestK/_/Wfm,https://www.youtube.com/watch?v=2LxeMZm8pMw,pop
Vince Staples,Norf Norf,https://www.last.fm/music/Vince+Staples/_/Norf+Norf,https://www.youtube.com/watch?v=mb6Jc4juSF8,rap
BTS,EPILOGUE: Young Forever,https://www.last.fm/music/BTS/_/EPILOGUE:+Young+Forever,https://www.youtube.com/watch?v=HBj4y9Zibao,k-pop
Earl Sweatshirt,Sunday (feat. Frank Ocean),https://www.last.fm/music/Earl+Sweatshirt/_/Sunday+(feat.+Frank+Ocean),https://www.youtube.com/watch?v=BJ-rNtSeVC4,rap
BTS,I'm Fine,https://www.last.fm/music/BTS/_/I%27m+Fine,https://www.youtube.com/watch?v=dyXhcS04MVY,k-pop
Jessica Darrow,Surface Pressure,https://www.last.fm/music/Jessica+Darrow/_/Surface+Pressure,https://www.youtube.com/watch?v=QRqGryij6tE,soundtrack
Alvvays,"Archie, Marry Me","https://www.last.fm/music/Alvvays/_/Archie,+Marry+Me",https://www.youtube.com/watch?v=ZAn3JdtSrnY,pop
Everglow,Dun Dun,https://www.last.fm/music/Everglow/_/Dun+Dun,https://www.youtube.com/watch?v=NoYKBAajoyo,k-pop
Kendrick Lamar,The Blacker the Berry,https://www.last.fm/music/Kendrick+Lamar/_/The+Blacker+the+Berry,https://www.youtube.com/watch?v=ghv-qwwmG6M,rap
Solange,Almeda,https://www.last.fm/music/Solange/_/Almeda,https://www.youtube.com/watch?v=6giKIu5jUvA,pop
Coldplay,Higher Power,https://www.last.fm/music/Coldplay/_/Higher+Power,https://www.youtube.com/watch?v=3lfnR7OhZY8,pop
Doja Cat,So High,https://www.last.fm/music/Doja+Cat/_/So+High,https://www.youtube.com/watch?v=8LJsMUkxIWY,pop
Mura Masa,Love$ick (feat. A$AP Rocky),https://www.last.fm/music/Mura+Masa/_/Love$ick+(feat.+A$AP+Rocky),https://www.youtube.com/watch?v=ZJM4AQSbZDk,pop
TWICE,Dance the Night Away,https://www.last.fm/music/TWICE/_/Dance+the+Night+Away,https://www.youtube.com/watch?v=Fm5iP0S1z9w,k-pop
Michael Bublé,Cold December Night,https://www.last.fm/music/Michael+Bubl%C3%A9/_/Cold+December+Night,https://www.youtube.com/watch?v=XtB0LqyJsdA,christmas
Michael Jackson,Thriller,https://www.last.fm/music/Michael+Jackson/_/Thriller,https://www.youtube.com/watch?v=sOnqjkJTMaA,pop
Everglow,FIRST,https://www.last.fm/music/Everglow/_/FIRST,https://www.youtube.com/watch?v=Z3RA7bi5FUM,k-pop
shouse,Love Tonight - Edit,https://www.last.fm/music/shouse/_/Love+Tonight+-+Edit,https://www.youtube.com/watch?v=-d72XNa4yIM,house
Bright Eyes,First Day of My Life,https://www.last.fm/music/Bright+Eyes/_/First+Day+of+My+Life,https://www.youtube.com/watch?v=xUBYzpCNQ1I,indie
Sufjan Stevens,Death with Dignity,https://www.last.fm/music/Sufjan+Stevens/_/Death+with+Dignity,https://www.youtube.com/watch?v=dsGODTySH0E,indie
Frank Ocean,Facebook Story,https://www.last.fm/music/Frank+Ocean/_/Facebook+Story,https://www.youtube.com/watch?v=_2xgmbgCtM8,hip-hop
Miguel,Girl With The Tattoo Enter.lewd,https://www.last.fm/music/Miguel/_/Girl+With+The+Tattoo+Enter.lewd,https://www.youtube.com/watch?v=BmELEqhzMJY,hip-hop
Post Malone,Feeling Whitney,https://www.last.fm/music/Post+Malone/_/Feeling+Whitney,https://www.youtube.com/watch?v=HZZuzTpFPxg,rap
Phoenix,1901,https://www.last.fm/music/Phoenix/_/1901,https://www.youtube.com/watch?v=HL548cHH3OY,pop
LIL UZI VERT,7am,https://www.last.fm/music/LIL+UZI+VERT/_/7am,https://www.youtube.com/watch?v=Hmcg1Pk96X0,rap
Justin Bieber,Lonely (with benny blanco),https://www.last.fm/music/Justin+Bieber/_/Lonely+(with+benny+blanco),https://www.youtube.com/watch?v=xQOO2xGQ1Pc,pop
Nas,Wave Gods,https://www.last.fm/music/Nas/_/Wave+Gods,https://www.youtube.com/watch?v=cosh68GtaTs,rap
Beach House,Runaway,https://www.last.fm/music/Beach+House/_/Runaway,https://www.youtube.com/watch?v=f7maH8Lmghk,pop
Metric,Black Sheep - Brie Larson Vocal Version,https://www.last.fm/music/Metric/_/Black+Sheep+-+Brie+Larson+Vocal+Version,https://www.youtube.com/watch?v=1xcSDYy3Dl4,rock
Cage the Elephant,COLD COLD COLD,https://www.last.fm/music/Cage+the+Elephant/_/COLD+COLD+COLD,https://www.youtube.com/watch?v=n95eekfFZZg,rock
Motörhead,Ace of Spades,https://www.last.fm/music/Mot%C3%B6rhead/_/Ace+of+Spades,https://www.youtube.com/watch?v=3mbvWn1EY6g,rock
The Beatles,Hey Jude - Remastered 2015,https://www.last.fm/music/The+Beatles/_/Hey+Jude+-+Remastered+2015,https://www.youtube.com/watch?v=mQER0A0ej0M,rock
Doja Cat,Bottom Bitch,https://www.last.fm/music/Doja+Cat/_/Bottom+Bitch,https://www.youtube.com/watch?v=ik0qg-O_2DM,pop
